country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-10,-54,-29,25,-58,-26,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-11,-48,-24,-1,-55,-50,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-12,-46,-21,34,-53,-50,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-13,-51,-26,3,-57,-51,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-14,-49,-21,24,-55,-50,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-15,-51,-26,11,-57,-50,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-16,-57,-22,73,-55,-29,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-17,-52,-28,43,-56,-28,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-18,-47,-24,7,-55,-49,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-19,-46,-21,14,-54,-49,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-20,-50,-24,-14,-57,-50,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-21,-50,-22,10,-56,-48,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-22,-50,-25,8,-54,-48,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-23,-57,-22,45,-54,-27,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-24,-51,-27,50,-52,-25,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-25,-45,-23,35,-53,-48,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-26,-45,-20,55,-50,-48,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-27,-49,-25,3,-53,-50,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-28,-46,-19,65,-48,-48,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-29,-46,-17,22,-50,-47,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-30,-53,-15,71,-49,-27,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-01-31,-46,-22,102,-46,-22,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-01,-42,-18,48,-50,-48,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-02,-44,-15,53,-50,-47,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-03,-47,-18,4,-52,-48,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-04,-47,-17,23,-50,-47,18
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-05,-48,-19,0,-51,-47,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-06,-54,-16,40,-52,-24,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-07,-49,-22,9,-47,-23,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-08,-44,-22,7,-51,-46,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-09,-44,-18,9,-48,-45,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-10,-44,-15,32,-48,-45,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-11,-46,-13,27,-48,-44,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-12,-45,-17,54,-45,-43,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-13,-52,-14,99,-46,-23,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-14,-40,-17,110,-43,-16,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-15,-42,-20,24,-50,-51,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-16,-45,-18,19,-48,-51,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-17,-44,-14,24,-49,-51,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-18,-46,-16,15,-50,-51,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-19,-47,-18,71,-49,-51,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-20,-54,-17,62,-44,-17,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-21,-44,-19,108,-39,-13,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-22,-40,-15,75,-44,-41,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-23,-42,-14,51,-45,-41,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-24,-44,-15,54,-46,-41,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-25,-43,-10,67,-43,-39,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-26,-40,-9,61,-42,-38,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-27,-48,-6,113,-42,-13,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-02-28,-38,-14,139,-35,-8,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-01,-23,-8,116,-37,-38,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-02,-26,-8,114,-37,-39,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-03,-30,-9,73,-40,-41,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-04,-30,-8,90,-37,-38,14
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-05,-32,-12,116,-36,-38,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-06,-42,-9,41,-40,-8,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-07,-37,-15,79,-38,-7,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-08,-28,-11,103,-38,-39,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-09,-30,-9,107,-37,-39,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-10,-34,-13,33,-42,-40,14
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-11,-39,-14,-4,-42,-39,16
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-12,-35,-12,30,-41,-37,14
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-13,-44,-12,5,-47,-8,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-14,-36,-15,61,-41,-6,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-15,-29,-13,42,-38,-38,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-16,-27,-9,128,-34,-37,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-17,-31,-11,77,-39,-37,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-18,-30,-11,96,-37,-35,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-19,-32,-12,81,-36,-35,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-20,-40,-10,44,-41,-9,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-21,-30,-14,135,-32,-3,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-22,-28,-14,67,-39,-36,13
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-23,-28,-11,95,-37,-35,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-24,-30,-10,77,-38,-37,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-25,-28,-8,111,-33,-34,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-26,-30,-11,84,-33,-32,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-27,-40,-8,41,-35,-5,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-28,-39,-23,21,-37,-3,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-29,-19,-10,81,-37,-50,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-30,-13,-4,246,-30,-50,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-03-31,-5,15,198,-25,-53,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-01,-62,-41,133,-47,-80,14
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-02,-67,-49,132,-54,-79,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-03,-33,-1,106,-28,5,-1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-04,-63,-40,43,-34,-7,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-05,-65,-36,23,-53,-81,19
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-06,-15,5,79,-31,-34,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-07,-25,-6,61,-35,-37,11
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-08,-26,-7,58,-35,-34,12
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-09,-27,-9,66,-35,-33,11
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-10,-32,-5,109,-33,-3,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-11,-39,-20,-27,-45,-9,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-12,-20,-9,86,-31,-32,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-13,-23,-9,78,-31,-32,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-14,-21,-7,114,-33,-34,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-15,-22,-6,132,-31,-30,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-16,-23,-8,153,-30,-29,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-17,-30,-5,141,-31,-1,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-18,-22,-14,167,-28,2,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-19,-15,-7,194,-27,-30,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-20,-16,-5,207,-25,-30,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-21,-13,-8,75,-29,-32,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-22,-14,-5,103,-28,-28,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-23,-16,-9,113,-27,-27,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-24,-19,-5,134,-24,1,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-25,-13,-10,109,-26,1,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-26,-12,-8,127,-23,-28,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-27,-10,-5,147,-24,-27,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-28,-11,-5,113,-26,-29,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-29,1,14,113,-13,-26,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-04-30,-53,-42,125,-48,-77,17
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-01,-11,1,142,-22,0,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-02,-13,-10,115,-22,1,1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-03,-8,-5,100,-23,-28,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-04,-18,-12,25,-29,-29,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-05,-15,-7,37,-29,-29,9
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-06,-11,-5,64,-23,-25,8
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-07,-10,-7,81,-20,-24,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-08,-13,-4,115,-22,0,1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-09,-7,-6,144,-20,3,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-10,-8,-5,122,-20,-23,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-11,-9,-3,69,-20,-23,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-12,3,8,107,-7,-25,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-13,-36,-35,150,-37,-79,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-14,0,-9,163,-30,-61,10
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-15,-17,-11,93,-18,-5,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-16,-11,-10,96,-14,5,-1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-17,-5,-5,113,-15,-22,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-18,-7,-4,121,-17,-21,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-19,-9,-6,120,-20,-23,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-20,-3,-3,128,-17,-20,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-21,-7,-8,83,-16,-20,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-22,-16,-3,40,-18,0,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-23,-40,-28,70,-21,-9,1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-24,-47,-30,128,-41,-80,15
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-25,-3,5,48,-14,-19,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-26,-11,-6,26,-21,-22,7
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-27,-4,-2,121,-16,-16,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-28,1,-8,181,-12,-15,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-29,-9,-4,206,-9,12,-2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-30,-2,-4,253,-9,15,-2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-05-31,11,5,265,-11,-17,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-01,6,4,182,-14,-18,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-02,2,2,147,-14,-22,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-03,-1,1,140,-13,-18,6
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-04,6,-1,250,-6,-17,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-05,-34,-20,226,-6,2,-3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-06,2,4,180,-9,14,-2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-07,5,4,173,-15,-19,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-08,4,4,237,-12,-18,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-09,2,2,208,-17,-22,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-10,3,3,224,-13,-17,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-11,1,-4,172,-10,-18,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-12,-10,-6,108,-10,10,-2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-13,-9,-8,143,-16,11,-1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-14,3,-1,121,-15,-20,5
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-15,4,1,161,-14,-18,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-16,4,0,212,-13,-21,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-17,6,1,270,-9,-18,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-18,-1,-8,260,-6,-18,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-19,-14,-6,197,-4,5,-4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-20,-13,-10,76,-13,5,0
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-21,8,-3,84,-9,-19,4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-22,6,-2,180,-7,-18,3
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-23,3,-3,222,-12,-21,1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-24,4,0,214,-8,-18,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-25,0,-10,177,-9,-16,1
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-26,-14,-9,130,-1,11,-4
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-27,-8,-12,131,-12,6,-2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-28,8,-3,271,-5,-28,2
DK,Denmark,Central Denmark Region,Aarhus Municipality,,,,ChIJqdQeVLlMTEYRXbXPMBJmWA4,2021-06-29,5,-5,226,-11,-28,2
